pool_id,protocol_id,project,chain,business_type,deposit_contract,withdraw_contract,lp_token,stake_token,reward_token,name,description
0xf085c77b66cd32182f3573ca2b10762df3caaa50,3,curve,ethereum,dex,0xf085c77b66cd32182f3573ca2b10762df3caaa50,0xf085c77b66cd32182f3573ca2b10762df3caaa50,,0x8781407e5acbb728ff1f9289107118f8163880d9-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xac63c167955007d5166fec43255ad5675efc3102,3,curve,ethereum,dex,0xac63c167955007d5166fec43255ad5675efc3102,0xac63c167955007d5166fec43255ad5675efc3102,,0x573fff325f4a20db909fbbe7d037e17c486d8697-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x421cb018b91b4048faac1760cee3b66026b940f2,3,curve,ethereum,dex,0x421cb018b91b4048faac1760cee3b66026b940f2,0x421cb018b91b4048faac1760cee3b66026b940f2,,0xc92caa33f8ce55123437b88ace245f915d6a0953-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x4ace85cf348f316384a96b4739a1ab58f5123e7a,3,curve,ethereum,dex,0x4ace85cf348f316384a96b4739a1ab58f5123e7a,0x4ace85cf348f316384a96b4739a1ab58f5123e7a,,0xb239556beb879dbe313e2334aa924ed734e4e1bc-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x23078d5bc3aad79aefa8773079ee703168f15cf5,3,curve,ethereum,dex,0x23078d5bc3aad79aefa8773079ee703168f15cf5,0x23078d5bc3aad79aefa8773079ee703168f15cf5,,0xddd2fb8dba3e1f8c6ddd1bcb1d8460f33adb897d-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xafcc5dadcdcfc4d353ab2d36fbd57b80513a34e6,3,curve,ethereum,dex,0xafcc5dadcdcfc4d353ab2d36fbd57b80513a34e6,0xafcc5dadcdcfc4d353ab2d36fbd57b80513a34e6,,0xf3d907f9c7cb0b45de0fddfe9311b52f09a1c614-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xe764fb1f870d621a197951f1a27aac6d4f930329,3,curve,ethereum,dex,0xe764fb1f870d621a197951f1a27aac6d4f930329,0xe764fb1f870d621a197951f1a27aac6d4f930329,,0x2a924f39780c1ec568c2c2a169a13584a2e81e7d-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xaf47f0877a9b26fff12ec8253e07f92f89c6805d,3,curve,ethereum,dex,0xaf47f0877a9b26fff12ec8253e07f92f89c6805d,0xaf47f0877a9b26fff12ec8253e07f92f89c6805d,,0xae9949c8bdd8e6976ce775153c760d5ef75c4a4d-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x273afbf6e257aae160749a61d4b83e06a841c3eb,3,curve,ethereum,dex,0x273afbf6e257aae160749a61d4b83e06a841c3eb,0x273afbf6e257aae160749a61d4b83e06a841c3eb,,0x513d29d2b296a51b40a35c4d63884e0ac0a8d075-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xfb51e37cebc5d6f1569004206629bb7e47b6843f,3,curve,ethereum,dex,0xfb51e37cebc5d6f1569004206629bb7e47b6843f,0xfb51e37cebc5d6f1569004206629bb7e47b6843f,,0x4616638bb5688673452fdfdaf3f7711d0722d96d-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x152d13e62952a7c74c536bb3c8b7bd91853f076a,3,curve,ethereum,dex,0x152d13e62952a7c74c536bb3c8b7bd91853f076a,0x152d13e62952a7c74c536bb3c8b7bd91853f076a,,0x956f47f50a910163d8bf957cf5846d573e7f87ca-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf01e56475ea4081e6640914b2310e1aa8f09d2e1,3,curve,ethereum,dex,0xf01e56475ea4081e6640914b2310e1aa8f09d2e1,0xf01e56475ea4081e6640914b2310e1aa8f09d2e1,,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xbe735e6dd6c47d86bf8510d3c36cba1a359b8ddc,3,curve,ethereum,dex,0xbe735e6dd6c47d86bf8510d3c36cba1a359b8ddc,0xbe735e6dd6c47d86bf8510d3c36cba1a359b8ddc,,0x6a426a279380cacc4428db42b8f5c53a7fd06662-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xd97f71bc0ecb40b105dbacf5225d847d9c2334f8,3,curve,ethereum,dex,0xd97f71bc0ecb40b105dbacf5225d847d9c2334f8,0xd97f71bc0ecb40b105dbacf5225d847d9c2334f8,,0x810c4b2a31665ef77b75d2410aceb29f0f099096-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x2009f19a8b46642e92ea19adcdfb23ab05fc20a6,3,curve,ethereum,dex,0x2009f19a8b46642e92ea19adcdfb23ab05fc20a6,0x2009f19a8b46642e92ea19adcdfb23ab05fc20a6,,0x810c4b2a31665ef77b75d2410aceb29f0f099096-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,3,curve,ethereum,dex,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,,0x5f98805a4e8be255a32880fdec7f6728c6568ba0-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xa46649ffe1860d79dbe777930af8e802b8b48ac4,3,curve,ethereum,dex,0xa46649ffe1860d79dbe777930af8e802b8b48ac4,0xa46649ffe1860d79dbe777930af8e802b8b48ac4,,0x18880a0cb468fc76ed63e023a0a510e9fb9fbd2f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a,3,curve,ethereum,dex,0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a,0x4807862aa8b2bf68830e4c8dc86d0e9a998e085a,,0x4fabb145d64652a948d72533023f6e7a623c7c53-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x87ca9ac842905628a83df72a23aa480091bb682e,3,curve,ethereum,dex,0x87ca9ac842905628a83df72a23aa480091bb682e,0x87ca9ac842905628a83df72a23aa480091bb682e,,0xe1406825186d63980fd6e2ec61888f7b91c4bae4-0xeb4c2781e4eba804ce9a9803c67d0893436bb27d-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,,,
0x51714b15ab2c2172914a005f4f2889f16af7003c,3,curve,ethereum,dex,0x51714b15ab2c2172914a005f4f2889f16af7003c,0x51714b15ab2c2172914a005f4f2889f16af7003c,,0x751af265374df8eb065e1dbd8132e7eb7e97a7d0-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x92719d8b48795cbccd7ec68114ea7a2db8065140,3,curve,ethereum,dex,0x92719d8b48795cbccd7ec68114ea7a2db8065140,0x92719d8b48795cbccd7ec68114ea7a2db8065140,,0x6cd591ff4148c6edefcab97925113c040728afab-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf5c511e559342087d30a793705228bfeb881c325,3,curve,ethereum,dex,0xf5c511e559342087d30a793705228bfeb881c325,0xf5c511e559342087d30a793705228bfeb881c325,,0xf35a04a8d018c49153f6163c03f8153da8b6e23d-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xb0c6ce798da73f455c2ac4d669c9f4106c251193,3,curve,ethereum,dex,0xb0c6ce798da73f455c2ac4d669c9f4106c251193,0xb0c6ce798da73f455c2ac4d669c9f4106c251193,,0xd6f22f71399104ced96054e7cab0a76926c413a6-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xdcb5be55674cec407d8a6d28ae2098feddf2c296,3,curve,ethereum,dex,0xdcb5be55674cec407d8a6d28ae2098feddf2c296,0xdcb5be55674cec407d8a6d28ae2098feddf2c296,,0xe1406825186d63980fd6e2ec61888f7b91c4bae4-0xeb4c2781e4eba804ce9a9803c67d0893436bb27d-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,,,
0xcf2be480d37777e6ee846e935e57aaae1fd466f4,3,curve,ethereum,dex,0xcf2be480d37777e6ee846e935e57aaae1fd466f4,0xcf2be480d37777e6ee846e935e57aaae1fd466f4,,0x02355248c6bfe873d6e3d82cdc6e1fe54a63627a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf5e2e90952d3bdf8e9aca1fb38fa195f0a108a9d,3,curve,ethereum,dex,0xf5e2e90952d3bdf8e9aca1fb38fa195f0a108a9d,0xf5e2e90952d3bdf8e9aca1fb38fa195f0a108a9d,,0x96f2ed52824863f9b85a5231b81dafcb066695c9-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xda3b4449e055c76a740dc5796afc7be2a535a70f,3,curve,ethereum,dex,0xda3b4449e055c76a740dc5796afc7be2a535a70f,0xda3b4449e055c76a740dc5796afc7be2a535a70f,,0xf74af96eb48a3146e16b33c32837900a1be7fa40-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x1e20205cd346cd8e5fca92fcea34ead4057e4ae5,3,curve,ethereum,dex,0x1e20205cd346cd8e5fca92fcea34ead4057e4ae5,0x1e20205cd346cd8e5fca92fcea34ead4057e4ae5,,0xae6d35c25bfc72ab3366af415ca8eff93e487f24-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x11fbfe3a6c183dcd6fd9baa42fe39206174a6c00,3,curve,ethereum,dex,0x11fbfe3a6c183dcd6fd9baa42fe39206174a6c00,0x11fbfe3a6c183dcd6fd9baa42fe39206174a6c00,,0xfc96d415d59614b5200652427bb8b24eb52341c3-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf9ef8a8de38cea3196a4e009ad7a7af6f5a3d776,3,curve,ethereum,dex,0xf9ef8a8de38cea3196a4e009ad7a7af6f5a3d776,0xf9ef8a8de38cea3196a4e009ad7a7af6f5a3d776,,0xa6f69cd607e4afe5117bff03ea8c7d677944dfdb-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x9d7ee35a38952bd5ad36db0bf435a298363ac1aa,3,curve,ethereum,dex,0x9d7ee35a38952bd5ad36db0bf435a298363ac1aa,0x9d7ee35a38952bd5ad36db0bf435a298363ac1aa,,0x38d0665172f1167fd6c3240a01c6158f1fbe0d41-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x4eb0bb03a246b955d36316a96be314885c23a1b0,3,curve,ethereum,dex,0x4eb0bb03a246b955d36316a96be314885c23a1b0,0x4eb0bb03a246b955d36316a96be314885c23a1b0,,0x2c448acd9e04d34fe74059e3748287390e9bdda9-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xda3028f415374de92cd5a7c64f865a6b1aabf804,3,curve,ethereum,dex,0xda3028f415374de92cd5a7c64f865a6b1aabf804,0xda3028f415374de92cd5a7c64f865a6b1aabf804,,0xe44c86c6d52773175d5f6f1fa97219d21f09e0d5-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0750da0ed0a4448ed516c326d702e7fee88f4ad9,3,curve,ethereum,dex,0x0750da0ed0a4448ed516c326d702e7fee88f4ad9,0x0750da0ed0a4448ed516c326d702e7fee88f4ad9,,0x753724342046c366a05675a9bcf7083f1de21c5c-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xe69fc18b2252f5c3cf8b8c35ce06af0bb461d476,3,curve,ethereum,dex,0xe69fc18b2252f5c3cf8b8c35ce06af0bb461d476,0xe69fc18b2252f5c3cf8b8c35ce06af0bb461d476,,0xd59108ff65cd7c1aef309fc92e8706746e80c09a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x3c7ac391ad242c7c2cfbf004ed72c0bdf9d620cc,3,curve,ethereum,dex,0x3c7ac391ad242c7c2cfbf004ed72c0bdf9d620cc,0x3c7ac391ad242c7c2cfbf004ed72c0bdf9d620cc,,0x8cc2ead1457af98dfb2c811bf6d01c2560ef40cc-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x883f7d4b6b24f8bf1db980951ad08930d9aec6bc,3,curve,ethereum,dex,0x883f7d4b6b24f8bf1db980951ad08930d9aec6bc,0x883f7d4b6b24f8bf1db980951ad08930d9aec6bc,,0x3fa372155439e9150a99d86a1de93a92f26b00c8-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xd5c91b8161924f389a33e97fc8624431a53858f5,3,curve,ethereum,dex,0xd5c91b8161924f389a33e97fc8624431a53858f5,0xd5c91b8161924f389a33e97fc8624431a53858f5,,0x1f2930909396b40ef7b64aff8f148430b344e428-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xdd577f3c26e322d6e790947d5e56362c3f99cc6d,3,curve,ethereum,dex,0xdd577f3c26e322d6e790947d5e56362c3f99cc6d,0xdd577f3c26e322d6e790947d5e56362c3f99cc6d,,0x3a200791aa0642e6ba1af118aac46b34c24c91bf-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x9231dff16be1020dce7dd6f48d565fda123c11c8,3,curve,ethereum,dex,0x9231dff16be1020dce7dd6f48d565fda123c11c8,0x9231dff16be1020dce7dd6f48d565fda123c11c8,,0x5882ab1ab5da409ed3ba48dce3684824b642c8cb-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xaf7c2fb62ea78bd5be98f716de55b480c354f17b,3,curve,ethereum,dex,0xaf7c2fb62ea78bd5be98f716de55b480c354f17b,0xaf7c2fb62ea78bd5be98f716de55b480c354f17b,,0xdfb2c2222b305efca2e414083cf42318d442ab9f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x5c277d5cc9b258ca957ff83ec41d153c4df7619a,3,curve,ethereum,dex,0x5c277d5cc9b258ca957ff83ec41d153c4df7619a,0x5c277d5cc9b258ca957ff83ec41d153c4df7619a,,0xa839d74fe0e456c8fcd4d9bb8759861afcbbd1ce-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x3eac18b3e7a4663d38cb6edb6024cad9d5e76a49,3,curve,ethereum,dex,0x3eac18b3e7a4663d38cb6edb6024cad9d5e76a49,0x3eac18b3e7a4663d38cb6edb6024cad9d5e76a49,,0x2ea853fd316a3d6e400bc688ad4a8f61efaab322-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x6448113f6c31f738b7c6b24c1b4a1cf23c6133f2,3,curve,ethereum,dex,0x6448113f6c31f738b7c6b24c1b4a1cf23c6133f2,0x6448113f6c31f738b7c6b24c1b4a1cf23c6133f2,,0xb54539d39529ce58fb63877debc6d6b70e3eca01-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xe75916b70c0e1c58bb605948066151ea449561f4,3,curve,ethereum,dex,0xe75916b70c0e1c58bb605948066151ea449561f4,0xe75916b70c0e1c58bb605948066151ea449561f4,,0xed86b7ce1924c6acef801edd87bda29e486a16ea-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x5400234516485a8e474a6f1c34dbed940a1a866e,3,curve,ethereum,dex,0x5400234516485a8e474a6f1c34dbed940a1a866e,0x5400234516485a8e474a6f1c34dbed940a1a866e,,0x0cab5a7dcab521af5404fa604b85113267d38444-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x1e556f647f79e734530f2b354fbf339553fb1f6e,3,curve,ethereum,dex,0x1e556f647f79e734530f2b354fbf339553fb1f6e,0x1e556f647f79e734530f2b354fbf339553fb1f6e,,0x4491ba118c7c358817b6b453ee329a02e93012bc-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xc55834c9cdf6e92e0ceb181fd07f6243eac0f598,3,curve,ethereum,dex,0xc55834c9cdf6e92e0ceb181fd07f6243eac0f598,0xc55834c9cdf6e92e0ceb181fd07f6243eac0f598,,0x54de230ff753be1e2313fa567cb22f7d5fae80d9-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xf6b657cb19a4cb2af427d50f3054104871100d52,3,curve,ethereum,dex,0xf6b657cb19a4cb2af427d50f3054104871100d52,0xf6b657cb19a4cb2af427d50f3054104871100d52,,0xde79d36ab6d2489dd36729a657a25f299cb2fbca-0xeb4c2781e4eba804ce9a9803c67d0893436bb27d-0x2260fac5e5542a773aa44fbcfedf7c193bc2c599-0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,,,
0x56680fdebdd3e31f79938fa1222bfea4706a0758,3,curve,ethereum,dex,0x56680fdebdd3e31f79938fa1222bfea4706a0758,0x56680fdebdd3e31f79938fa1222bfea4706a0758,,0xf3d948cea0fadd9bfc63745f8469922184910a5e-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0212133321479b183637e52942564162bcc37c1d,3,curve,ethereum,dex,0x0212133321479b183637e52942564162bcc37c1d,0x0212133321479b183637e52942564162bcc37c1d,,0xf006f6898a814d498927524e7a9745ec05fee18a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x8e49801018361abb1ede67d5b12907a5f895c623,3,curve,ethereum,dex,0x8e49801018361abb1ede67d5b12907a5f895c623,0x8e49801018361abb1ede67d5b12907a5f895c623,,0x79519ae4bda45252e23ea84f48f2447b768f5193-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x46f5ab27914a670cfe260a2dedb87f84c264835f,3,curve,ethereum,dex,0x46f5ab27914a670cfe260a2dedb87f84c264835f,0x46f5ab27914a670cfe260a2dedb87f84c264835f,,0xe7d18f2507869280111025f4938376846e8ad11a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x2206cf41e7db9393a3bcbb6ad35d344811523b46,3,curve,ethereum,dex,0x2206cf41e7db9393a3bcbb6ad35d344811523b46,0x2206cf41e7db9393a3bcbb6ad35d344811523b46,,0xb556bb40e40f4af34d9eea04d2ff7db2674939bb-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xc3134ccb0810418dcc2540c7df6e4995a9966d4e,3,curve,ethereum,dex,0xc3134ccb0810418dcc2540c7df6e4995a9966d4e,0xc3134ccb0810418dcc2540c7df6e4995a9966d4e,,0x3143c25447a589e7bb0dbec4ba8fcfeb9fc11150-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0043fcb34e7470130fde28198571dee092c70bd7,3,curve,ethereum,dex,0x0043fcb34e7470130fde28198571dee092c70bd7,0x0043fcb34e7470130fde28198571dee092c70bd7,,0xa713cc74ee148414bcab46ac2c41c93d84a56b0f-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x439bfae666826a7cb73663e366c12f03d0a13b49,3,curve,ethereum,dex,0x439bfae666826a7cb73663e366c12f03d0a13b49,0x439bfae666826a7cb73663e366c12f03d0a13b49,,0x09c7a3ac261a45be1a6b8d8502035f4491f644ae-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xbc984294cedabe05d7317cc55bcda241a7222615,3,curve,ethereum,dex,0xbc984294cedabe05d7317cc55bcda241a7222615,0xbc984294cedabe05d7317cc55bcda241a7222615,,0xa414b17cbaa24195547369d6affe7fe1f642714a-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x0457e0ed628143b6a6a39f6e3458153f96abb26a,3,curve,ethereum,dex,0x0457e0ed628143b6a6a39f6e3458153f96abb26a,0x0457e0ed628143b6a6a39f6e3458153f96abb26a,,0xc2d0deb48d30d196db9867f5c263396d46a3a48e-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x3c9aeeb08be0c10ca4135e981f2c73df8a28f8a0,3,curve,ethereum,dex,0x3c9aeeb08be0c10ca4135e981f2c73df8a28f8a0,0x3c9aeeb08be0c10ca4135e981f2c73df8a28f8a0,,0x01880e5a97d827a2e77b3f2ca436a0a42fe2dc19-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0xdc0b9c549809bd4bde021bd35a99f612d472d827,3,curve,ethereum,dex,0xdc0b9c549809bd4bde021bd35a99f612d472d827,0xdc0b9c549809bd4bde021bd35a99f612d472d827,,0x496b33a6e22d2193360f462e326312260cbdef08-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,3,curve,ethereum,dex,0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,0x8aee2e72ff7e34fc15dcad5bbaa6ab2df1bdeb1c,,0x2da36a502ed49cf2d550edac6f6257252764fe04-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
0x620e3c54d8c6efca7476d657c57da5eb144d3f81,3,curve,ethereum,dex,0x620e3c54d8c6efca7476d657c57da5eb144d3f81,0x620e3c54d8c6efca7476d657c57da5eb144d3f81,,0x738ea1263e70dbbae98a6093113cb441e65eda10-0x6b175474e89094c44da98b954eedeac495271d0f-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xdac17f958d2ee523a2206206994597c13d831ec7,,,
